carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.22,61.4,56.0,6.9,6.88,4.23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.23,62.0,56.0,6.92,6.86,4.27,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.14,62.6,57.0,6.71,6.65,4.18,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.32,62.3,55.0,4.44,4.39,2.75,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.36,62.8,55.0,4.49,4.56,2.84,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1.52,62.8,54.0,7.3,7.36,4.61,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.34,61.3,55.0,7.16,7.12,4.38,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4,61.9,61.0,4.71,4.73,2.92,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.32,62.2,55.0,4.41,4.43,2.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,64.3,59.0,6.34,6.31,4.07,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.41,62.6,58.0,4.75,4.7,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,61.7,58.0,4.38,4.41,2.71,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.29,63.2,54.0,6.96,6.94,4.39,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1.55,60.7,58.0,7.51,7.47,4.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7,61.3,59.0,5.74,5.68,3.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.05,59.3,58.0,6.74,6.68,3.98,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,62.7,59.0,4.3,4.34,2.71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,62.1,58.0,4.78,4.76,2.96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.37,61.9,53.0,4.65,4.62,2.87,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.6,61.1,55.0,7.55,7.58,4.62,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.41,62.3,59.0,4.74,4.76,2.96,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.02,62.7,58.0,6.35,6.44,4.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,62.0,57.0,5.15,5.11,3.18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.19,62.0,56.4,6.77,6.81,4.2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.72,60.9,56.0,5.77,5.83,3.53,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.51,62.3,59.0,7.28,7.32,4.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.92,59.7,63.0,6.34,6.29,3.77,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.5,62.4,60.0,4.98,4.96,3.1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,59.8,58.0,5.15,5.19,3.09,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.51,63.3,56.0,5.05,5.08,3.21,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1.56,61.1,59.0,7.49,7.52,4.58,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.02,60.5,60.0,6.53,6.49,3.94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.56,61.8,54.1,5.31,5.34,3.29,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.77,61.4,56.0,5.9,5.93,3.63,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2.01,62.9,62.0,7.98,8.02,5.03,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.71,60.9,57.0,5.76,5.78,3.51,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.91,61.0,57.0,6.25,6.28,3.82,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9,63.5,58.0,6.09,6.14,3.88,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.36,61.7,55.0,4.57,4.63,2.84,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.32,63.0,57.0,4.35,4.32,2.73,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.39,62.8,58.0,4.66,4.61,2.91,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.62,63.0,58.0,7.47,7.43,4.69,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.78,61.5,60.0,5.86,5.92,3.62,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,62.7,59.0,6.43,6.36,4.01,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.08,61.7,57.0,6.55,6.6,4.06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.06,60.9,56.0,6.58,6.63,4.02,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.26,64.3,55.0,4.05,4.1,2.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.9,62.7,57.0,6.14,6.18,3.86,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2.1,61.7,53.0,8.3,8.19,5.09,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.9,65.3,59.0,6.07,6.0,3.94,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.97,59.9,59.0,6.38,6.45,3.84,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,61.4,58.0,4.29,4.31,2.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.27,62.5,59.0,4.09,4.14,2.57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5,64.3,54.0,5.02,5.06,3.24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.78,62.7,61.0,5.8,5.84,3.65,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,62.2,56.0,5.69,5.75,3.56,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1.24,61.2,55.0,6.94,6.98,4.26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.08,61.3,56.0,6.59,6.62,4.05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.82,63.1,59.0,5.91,5.97,3.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.57,61.9,60.0,5.35,5.31,3.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.44,60.4,59.0,4.93,4.9,2.97,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,64.4,61.0,4.2,4.16,2.69,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.27,61.2,58.0,4.15,4.19,2.55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.03,61.7,59.0,6.43,6.48,3.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.52,60.0,58.0,5.21,5.26,3.14,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.33,60.2,60.0,7.12,7.2,4.31,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,59.2,62.0,6.54,6.49,3.86,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34,61.7,55.0,4.51,4.5,2.78,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3,61.4,56.0,4.33,4.37,2.67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.52,62.5,56.0,5.18,5.15,3.23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.61,62.0,58.0,7.46,7.51,4.64,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.71,61.9,56.0,5.78,5.73,3.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.33,60.8,59.0,4.43,4.45,2.7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,62.6,54.0,4.3,4.33,2.7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.32,62.1,55.0,4.35,4.38,2.71,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.32,62.5,54.5,8.44,8.47,5.28,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.03,62.0,58.0,6.5,6.46,4.02,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,62.1,59.0,4.27,4.23,2.64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.32,59.9,61.0,4.44,4.47,2.67,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1.19,61.9,56.0,6.8,6.84,4.22,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.34,61.7,56.0,4.47,4.51,2.77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.67,61.8,57.0,7.62,7.58,4.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.38,61.7,55.4,4.66,4.68,2.88,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.45,62.5,57.0,4.9,4.86,3.05,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.25,63.3,60.0,4.0,4.03,2.54,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,61.6,60.0,5.7,5.73,3.52,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3,61.9,55.0,4.31,4.32,2.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.17,62.3,55.0,6.74,6.77,4.21,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.39,60.1,56.0,4.77,4.82,2.88,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.72,60.3,55.0,5.85,5.89,3.54,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.13,60.2,61.0,6.74,6.71,4.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,59.0,60.0,4.41,4.37,2.59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.02,66.8,55.0,6.25,6.18,4.15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.31,61.5,54.0,4.36,4.39,2.69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.08,62.4,55.0,6.53,6.57,4.09,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.01,63.7,55.0,6.37,6.32,4.04,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4,63.1,56.0,4.75,4.72,2.99,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.51,63.1,58.0,5.13,5.08,3.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.01,63.9,60.0,9.06,9.01,5.77,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.9,62.4,59.0,6.1,6.15,3.82,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1.26,61.6,56.0,6.88,6.93,4.26,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,61.0,57.0,5.76,5.74,3.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,63.3,58.0,5.03,5.05,3.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1,60.2,56.0,6.74,6.82,4.08,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.35,61.6,55.0,4.62,4.53,2.82,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.41,60.0,58.0,4.79,4.88,2.9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,60.1,58.0,6.54,6.39,3.89,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.01,59.3,59.0,6.5,6.56,3.87,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.23,58.8,61.0,3.98,4.01,2.35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1.17,63.1,56.0,6.76,6.71,4.25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,63.9,57.0,6.3,6.37,4.05,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.15,60.6,58.0,6.75,6.79,4.1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.23,59.6,59.0,6.98,6.95,4.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,62.9,56.0,6.38,6.41,4.02,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.3,60.4,59.0,7.12,7.06,4.28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.57,61.4,55.0,5.34,5.35,3.28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.79,61.8,56.0,5.91,5.94,3.66,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.16,62.7,56.0,6.69,6.73,4.21,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.24,61.1,57.0,4.03,4.06,2.47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.56,61.2,56.0,5.31,5.38,3.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,58.6,58.0,5.22,5.29,3.08,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.12,62.1,55.0,6.64,6.67,4.13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4,61.1,56.0,4.77,4.82,2.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.62,62.2,56.0,7.48,7.53,4.67,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,61.8,59.0,5.76,5.67,3.53,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.11,62.2,56.0,6.69,6.62,4.14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.38,63.3,57.0,4.58,4.62,2.91,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.35,59.5,58.0,4.59,4.62,2.74,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.81,61.5,55.0,5.98,6.05,3.7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.17,60.0,59.0,6.82,6.87,4.11,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.7,62.2,58.0,5.62,5.69,3.52,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.02,58.4,57.0,6.59,6.64,3.86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,66.1,56.0,6.26,6.2,4.12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.4,60.5,60.0,4.76,4.8,2.89,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,62.2,56.0,4.37,4.41,2.73,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.23,61.5,57.0,6.92,6.89,4.25,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.35,61.4,58.0,4.51,4.55,2.78,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.53,61.9,56.0,5.21,5.19,3.22,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.21,61.5,58.0,6.85,6.9,4.23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.51,61.9,55.0,5.19,5.15,3.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.7,58.6,56.0,5.8,5.74,3.38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.96,53.1,63.0,6.73,6.65,3.55,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.53,62.1,56.0,5.17,5.2,3.22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,57.8,62.0,6.51,6.47,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,60.7,56.0,4.32,4.35,2.63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.03,62.4,57.0,6.48,6.44,4.03,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.91,62.2,59.0,6.23,6.19,3.86,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,60.5,58.0,6.46,6.4,3.89,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.36,60.0,58.0,4.62,4.58,2.76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.24,62.3,57.0,8.3,8.36,5.19,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.36,62.3,57.0,4.57,4.52,2.83,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.77,60.9,53.0,7.92,7.85,4.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,61.8,55.0,4.35,4.38,2.69,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1.03,62.3,56.0,6.48,6.45,4.03,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.43,60.9,57.0,4.9,4.85,2.97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.42,63.1,57.0,4.78,4.76,3.01,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,62.1,57.0,4.3,4.33,2.68,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.65,62.0,59.0,7.61,7.54,4.7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.52,61.1,59.0,5.2,5.15,3.16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.33,62.0,59.0,4.41,4.39,2.73,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.36,61.7,56.0,4.59,4.62,2.84,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.01,62.6,55.0,6.42,6.46,4.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.09,60.9,57.0,6.69,6.72,4.08,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.28,61.2,58.0,6.96,7.09,4.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,58.5,60.0,5.83,5.87,3.42,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1.07,60.7,61.0,6.6,6.55,3.99,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.41,64.3,54.0,4.68,4.72,3.02,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,59.2,59.0,5.83,5.86,3.46,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.74,60.8,57.0,5.85,5.87,3.56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.53,60.9,59.0,5.18,5.2,3.16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.06,61.2,57.0,6.59,6.56,4.03,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.4,63.4,56.0,4.67,4.73,2.98,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,62.7,54.0,6.36,6.39,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.41,63.2,59.0,4.68,4.72,2.97,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.35,61.4,55.0,4.55,4.6,2.81,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.51,61.9,58.0,5.19,5.12,3.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8,61.5,54.0,6.07,6.0,3.71,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.07,60.8,58.0,6.62,6.68,4.04,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9,62.8,64.0,6.18,5.99,3.82,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.33,60.3,58.0,4.47,4.49,2.7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.71,60.7,60.0,5.73,5.76,3.49,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.54,61.1,60.0,5.28,5.23,3.21,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.7,64.3,57.0,5.59,5.64,3.61,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.59,61.8,57.0,7.42,7.49,4.61,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.01,62.5,62.0,10.02,9.94,6.24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.44,61.3,56.0,4.87,4.92,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,61.2,59.0,4.38,4.34,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.23,62.5,57.0,3.92,3.99,2.47,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.71,62.1,54.0,7.72,7.67,4.78,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,59.2,60.0,4.45,4.4,2.62,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.7,61.1,55.0,5.72,5.76,3.51,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.33,59.3,57.0,7.18,7.22,4.27,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.4,63.0,59.0,4.66,4.68,2.94,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,63.0,56.0,4.26,4.28,2.69,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.01,63.1,60.0,6.37,6.34,4.01,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.41,62.1,56.0,4.76,4.78,2.96,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.53,62.0,57.0,5.23,5.19,3.23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.37,62.7,58.0,4.58,4.55,2.86,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,63.5,56.0,4.35,4.38,2.77,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,63.0,56.0,5.71,5.63,3.57,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.72,61.0,59.0,5.74,5.77,3.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.81,61.9,60.0,5.87,5.95,3.66,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.41,61.2,59.0,4.78,4.82,2.94,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.01,63.8,57.0,8.0,7.95,5.1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.54,62.4,56.0,5.2,5.22,3.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,62.3,56.0,4.31,4.32,2.69,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.64,60.7,59.0,5.51,5.59,3.37,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.25,62.2,58.0,6.88,6.92,4.29,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.2,62.1,59.0,6.75,6.8,4.21,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4,60.4,56.0,4.77,4.73,2.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.34,61.4,56.0,4.52,4.54,2.78,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.72,61.8,56.0,5.79,5.73,3.56,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4,62.3,62.0,4.69,4.72,2.93,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.32,60.9,56.0,4.45,4.48,2.72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.54,59.4,60.0,7.49,7.52,4.46,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.31,61.4,58.0,4.36,4.33,2.67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,59.0,60.0,6.49,6.43,3.82,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.37,61.9,59.0,7.1,7.05,4.38,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.01,65.3,55.0,6.33,6.19,4.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,58.1,59.0,6.57,6.65,3.84,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.2,57.0,4.3,4.35,2.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.07,62.8,56.0,6.5,6.56,4.1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.8,63.9,57.0,5.84,5.81,3.72,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,61.2,56.0,5.13,5.1,3.13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.21,61.9,55.0,6.9,6.84,4.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41,63.2,57.0,4.76,4.74,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.38,62.2,57.0,4.61,4.66,2.89,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.35,61.1,56.0,4.59,4.54,2.79,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.3,62.0,56.0,4.29,4.32,2.67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.21,62.7,56.0,6.8,6.83,4.27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,59.6,57.0,6.43,6.42,3.83,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.81,62.0,57.0,5.93,5.97,3.69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.7,61.8,55.0,5.71,5.68,3.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,65.0,56.0,5.6,5.5,3.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,61.9,61.0,6.34,6.29,3.91,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.3,62.4,58.0,4.22,4.24,2.64,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1.2,62.5,57.0,6.73,6.84,4.24,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.4,63.0,55.0,4.7,4.73,2.97,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2.06,61.1,57.0,8.3,8.24,5.05,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
