lon,lat,med_age,total_rooms,total_beds,population,households,med_income
-120.16,36.96,18.0,508.0,104.0,393.0,114.0,3.0
-118.1,33.99,31.0,965.0,217.0,599.0,206.0,2.7202
-121.98,37.27,29.0,2658.0,484.0,1318.0,498.0,5.3561
-121.23,37.87,49.0,98.0,24.0,59.0,26.0,3.65
-118.03,34.06,24.0,2343.0,834.0,3537.0,824.0,2.1094
-118.42,34.19,34.0,2622.0,572.0,1997.0,573.0,3.338
-118.19,34.21,41.0,1602.0,228.0,680.0,225.0,6.553
-118.44,34.23,43.0,2257.0,429.0,1418.0,442.0,4.5278
-122.15,37.46,42.0,1995.0,412.0,794.0,374.0,5.6234
-121.99,37.36,33.0,2545.0,467.0,1287.0,458.0,5.5
-118.05,33.81,26.0,2523.0,437.0,1377.0,450.0,5.2542
-117.86,33.76,15.0,851.0,297.0,1326.0,254.0,2.8289
-121.36,38.57,26.0,1793.0,244.0,653.0,235.0,5.6485
-117.17,34.12,3.0,15695.0,2248.0,6080.0,1920.0,6.2178
-118.16,33.79,25.0,3742.0,1180.0,3916.0,1063.0,2.4
-118.12,33.75,47.0,3330.0,569.0,1220.0,557.0,7.3672
-122.32,37.93,33.0,296.0,73.0,216.0,63.0,2.675
-118.16,34.19,42.0,2076.0,462.0,1641.0,436.0,2.2326
-117.22,32.87,5.0,3511.0,1008.0,1599.0,918.0,3.8542
-122.28,37.88,52.0,1909.0,416.0,811.0,406.0,3.006
-118.01,33.92,35.0,1606.0,289.0,829.0,273.0,5.273
-122.3,37.88,52.0,409.0,97.0,208.0,98.0,1.6971
-118.33,34.18,49.0,1969.0,377.0,977.0,367.0,3.8462
-119.03,35.33,21.0,3057.0,698.0,1627.0,680.0,2.7083
-119.72,36.76,23.0,6403.0,1370.0,3573.0,1260.0,2.3006
-118.14,34.15,41.0,1256.0,407.0,855.0,383.0,1.9923
-117.23,32.73,44.0,1168.0,263.0,509.0,256.0,2.7273
-119.28,35.99,20.0,2911.0,597.0,1746.0,588.0,1.7372
-118.36,33.9,42.0,1935.0,388.0,1136.0,379.0,4.74
-117.51,33.97,35.0,352.0,62.0,184.0,57.0,3.6691
-117.26,32.95,22.0,5484.0,1227.0,1947.0,1012.0,4.4375
-121.96,37.34,34.0,1461.0,299.0,739.0,276.0,3.4375
-118.29,34.0,41.0,1807.0,493.0,1731.0,471.0,1.2347
-122.07,37.96,37.0,1217.0,199.0,552.0,194.0,5.0445
-118.6,34.21,21.0,9512.0,2560.0,7282.0,2387.0,2.8039
-121.88,36.98,21.0,4117.0,752.0,2001.0,763.0,4.8953
-121.21,37.81,18.0,2404.0,498.0,1531.0,506.0,2.995
-118.12,33.83,44.0,1712.0,314.0,691.0,293.0,4.3594
-118.11,33.84,36.0,1463.0,257.0,722.0,260.0,4.8438
-122.21,37.48,20.0,505.0,216.0,326.0,216.0,2.9286
-119.79,36.79,33.0,3433.0,785.0,1806.0,783.0,1.9386
-122.43,37.8,52.0,3172.0,848.0,1259.0,806.0,4.1047
-121.81,37.23,24.0,2413.0,369.0,1237.0,381.0,6.4328
-117.17,32.73,52.0,1578.0,487.0,879.0,446.0,2.4069
-121.34,37.99,11.0,4487.0,868.0,2195.0,780.0,3.9615
-119.78,36.78,31.0,2164.0,456.0,959.0,463.0,2.3293
-121.81,37.26,16.0,1911.0,327.0,1158.0,332.0,5.9359
-122.28,37.84,52.0,2153.0,481.0,1168.0,441.0,1.9615
-122.34,40.57,26.0,2187.0,472.0,1339.0,463.0,2.0395
-119.01,36.07,44.0,2450.0,575.0,1330.0,508.0,1.6103
-121.91,36.97,19.0,4920.0,1092.0,1807.0,922.0,3.5112
-119.69,36.82,15.0,3303.0,512.0,1687.0,505.0,4.81
-121.35,38.51,29.0,2337.0,391.0,1054.0,352.0,4.2206
-120.25,37.93,13.0,493.0,76.0,196.0,68.0,3.375
-122.27,37.85,52.0,4076.0,920.0,1800.0,815.0,2.7054
-122.02,37.99,37.0,2247.0,416.0,1237.0,397.0,4.45
-117.08,33.12,37.0,1060.0,268.0,823.0,229.0,1.8363
-118.29,33.82,21.0,4383.0,901.0,2689.0,913.0,3.4375
-118.25,34.07,43.0,764.0,322.0,1275.0,306.0,2.0
-117.32,33.8,11.0,3196.0,576.0,1757.0,552.0,4.0982
-122.59,38.78,15.0,764.0,145.0,366.0,143.0,3.375
-121.98,37.31,28.0,3840.0,629.0,1883.0,662.0,6.4095
-121.38,36.84,17.0,2625.0,512.0,1487.0,481.0,3.6354
-118.34,34.07,52.0,3421.0,598.0,1203.0,564.0,4.1618
-118.36,33.98,45.0,1559.0,305.0,891.0,341.0,4.4038
-118.03,33.99,52.0,2792.0,461.0,1177.0,439.0,3.4312
-122.26,37.54,5.0,3264.0,442.0,1607.0,453.0,9.1415
-116.48,33.96,11.0,1381.0,300.0,644.0,248.0,2.3382
-122.46,37.74,52.0,2053.0,281.0,791.0,287.0,10.959
-122.04,37.38,38.0,2850.0,550.0,1518.0,514.0,4.2028
-120.91,38.62,12.0,4545.0,748.0,2033.0,718.0,4.1843
-117.49,33.98,17.0,2727.0,462.0,1691.0,448.0,4.8371
-117.01,32.72,12.0,2914.0,734.0,2104.0,703.0,2.3068
-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,2.5562
-119.67,34.42,23.0,1333.0,393.0,1369.0,381.0,2.5947
-121.81,37.97,8.0,1584.0,236.0,615.0,202.0,6.4753
-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917
-119.19,34.17,27.0,2183.0,364.0,1458.0,388.0,4.4567
-118.52,34.32,18.0,7498.0,976.0,3189.0,955.0,8.1248
-119.81,36.74,36.0,607.0,155.0,483.0,146.0,1.5625
-120.0,38.87,12.0,1437.0,268.0,395.0,144.0,4.225
-118.35,34.15,35.0,2245.0,393.0,783.0,402.0,4.1544
-117.17,32.78,42.0,1104.0,305.0,892.0,270.0,2.2768
-121.98,38.36,24.0,2434.0,630.0,1538.0,574.0,2.1067
-118.86,34.19,27.0,1931.0,261.0,736.0,244.0,6.7805
-118.19,33.98,40.0,973.0,272.0,1257.0,258.0,2.8214
-118.65,34.2,23.0,7480.0,1084.0,3037.0,1058.0,6.9223
-118.1,33.92,35.0,2017.0,383.0,1388.0,386.0,4.0774
-117.99,33.68,18.0,2024.0,462.0,1047.0,451.0,3.5848
-120.9,39.95,20.0,1349.0,238.0,601.0,203.0,3.5417
-117.26,33.2,13.0,3163.0,725.0,1675.0,629.0,2.8214
-122.53,37.93,37.0,1722.0,352.0,648.0,337.0,4.125
-118.33,34.02,46.0,2223.0,361.0,968.0,373.0,4.26
-122.47,37.76,48.0,2064.0,484.0,1055.0,467.0,2.8711
-118.09,34.07,45.0,593.0,133.0,481.0,128.0,2.5938
-120.08,36.97,13.0,3356.0,589.0,1458.0,601.0,3.8257
-118.11,33.87,15.0,3254.0,598.0,1772.0,618.0,5.0417
-116.11,33.64,20.0,1273.0,354.0,1548.0,355.0,2.0871
-118.26,34.24,42.0,890.0,179.0,555.0,200.0,4.4821
-119.69,36.41,38.0,1016.0,202.0,540.0,187.0,2.2885
-119.67,36.33,19.0,1241.0,244.0,850.0,237.0,2.9375
-117.38,34.14,11.0,10804.0,1493.0,5221.0,1482.0,5.246
-121.16,38.74,17.0,3353.0,463.0,1417.0,447.0,5.1721
-122.41,37.98,36.0,60.0,15.0,42.0,25.0,1.4583
-118.45,34.0,48.0,1923.0,408.0,1142.0,433.0,4.575
-121.89,37.33,42.0,1279.0,358.0,1254.0,340.0,2.2583
-117.98,33.66,26.0,3527.0,547.0,1615.0,542.0,6.1624
-119.82,36.79,35.0,1474.0,291.0,709.0,294.0,2.6522
-117.89,33.62,24.0,1016.0,238.0,465.0,236.0,3.0625
-118.33,34.19,46.0,2115.0,463.0,1133.0,439.0,3.7344
-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,2.0562
-118.21,33.98,39.0,1315.0,306.0,1257.0,298.0,3.2788
-122.25,37.82,32.0,3809.0,1098.0,1806.0,1022.0,2.6429
-118.12,33.96,34.0,2863.0,451.0,1243.0,466.0,6.0723
-118.41,34.09,37.0,2716.0,302.0,809.0,291.0,15.0001
-118.25,34.16,24.0,5131.0,1436.0,2690.0,1371.0,2.5668
-121.84,37.99,15.0,2380.0,385.0,1292.0,388.0,4.6029
-122.08,37.7,25.0,3402.0,758.0,1645.0,710.0,3.4934
-122.08,37.15,23.0,506.0,96.0,264.0,89.0,7.1366
-121.9,37.4,16.0,2998.0,603.0,1606.0,615.0,3.7622
-120.3,37.99,23.0,1908.0,383.0,984.0,374.0,2.517
-122.43,37.79,52.0,3565.0,892.0,1377.0,852.0,3.8068
-117.85,33.83,26.0,1904.0,292.0,945.0,303.0,5.6784
-122.25,38.16,17.0,4459.0,944.0,1812.0,888.0,2.9375
-118.41,33.92,29.0,1436.0,401.0,674.0,343.0,3.6389
-118.26,34.18,32.0,14556.0,2077.0,5459.0,2017.0,8.1657
-118.22,34.07,36.0,839.0,250.0,1079.0,245.0,1.7463
-121.54,36.7,12.0,6758.0,1241.0,3918.0,1100.0,3.525
-121.37,36.89,21.0,2471.0,473.0,1753.0,451.0,4.025
-118.08,33.97,36.0,1678.0,323.0,1380.0,352.0,3.5481
-118.0,33.79,18.0,3679.0,694.0,1820.0,652.0,3.6531
-117.87,33.91,16.0,2434.0,455.0,1017.0,476.0,4.2188
-118.3,33.8,27.0,2790.0,513.0,1498.0,519.0,5.3106
-118.3,34.04,35.0,1090.0,345.0,1605.0,330.0,2.1518
-121.4,38.63,31.0,1540.0,452.0,1079.0,444.0,1.8571
-121.48,38.55,52.0,2508.0,360.0,832.0,345.0,7.1035
-119.06,36.09,11.0,2572.0,454.0,1402.0,415.0,3.6786
-117.86,34.09,29.0,3855.0,585.0,2205.0,609.0,5.5496
-122.53,37.87,20.0,1814.0,282.0,658.0,253.0,7.9977
-121.95,37.26,10.0,3611.0,803.0,1599.0,716.0,5.2
-117.72,34.05,8.0,1841.0,409.0,1243.0,394.0,4.0614
-120.96,37.64,36.0,60.0,12.0,51.0,14.0,3.625
-120.82,37.51,17.0,1664.0,253.0,736.0,254.0,4.4083
-118.31,34.04,52.0,1277.0,285.0,954.0,334.0,2.5833
-122.42,37.76,37.0,1291.0,588.0,1846.0,557.0,1.3365
-121.85,37.33,19.0,2228.0,559.0,2845.0,551.0,2.6
-117.77,33.71,13.0,1939.0,247.0,928.0,244.0,8.1111
-122.47,37.79,52.0,2844.0,623.0,1380.0,596.0,4.75
-118.16,33.78,29.0,3684.0,1301.0,3891.0,1143.0,1.6955
-118.17,33.82,52.0,2539.0,497.0,1152.0,488.0,4.1354
-118.87,34.23,14.0,4242.0,746.0,1858.0,689.0,6.0145
-117.03,32.69,10.0,901.0,163.0,698.0,167.0,4.6648
-116.05,33.33,17.0,290.0,94.0,135.0,57.0,1.7292
-118.21,33.91,26.0,2422.0,632.0,2601.0,583.0,1.7824
-120.24,39.67,52.0,296.0,63.0,143.0,56.0,3.625
-122.25,37.85,52.0,1274.0,235.0,558.0,219.0,5.6431
-121.81,37.28,17.0,2277.0,428.0,1887.0,422.0,5.7078
-118.36,34.18,36.0,2233.0,605.0,1934.0,599.0,2.8784
-119.8,36.02,20.0,156.0,39.0,171.0,37.0,3.05
-118.26,34.06,38.0,715.0,282.0,1174.0,300.0,2.345
-116.85,32.83,17.0,4234.0,770.0,2191.0,725.0,3.6445
-118.37,34.17,42.0,1713.0,416.0,1349.0,427.0,3.2596
-117.9,34.12,35.0,957.0,194.0,804.0,221.0,3.3322
-118.23,34.05,52.0,346.0,270.0,346.0,251.0,2.5313
-121.6,39.76,22.0,2447.0,556.0,1157.0,556.0,1.8245
-118.32,34.17,45.0,3448.0,690.0,1562.0,643.0,4.0648
-118.55,34.24,21.0,5751.0,1082.0,2230.0,1016.0,4.3458
-117.89,33.68,26.0,2905.0,504.0,1452.0,491.0,5.0853
-118.41,33.96,32.0,1044.0,219.0,567.0,222.0,4.1471
-118.41,33.97,44.0,2298.0,388.0,849.0,360.0,5.5941
-118.34,33.92,29.0,1475.0,349.0,965.0,370.0,3.3558
-118.21,33.98,35.0,1705.0,562.0,2212.0,539.0,2.325
-117.87,33.75,18.0,697.0,255.0,812.0,221.0,2.6635
-117.94,33.84,28.0,604.0,207.0,615.0,212.0,3.6214
-121.91,36.63,42.0,817.0,194.0,391.0,193.0,2.1776
-118.2,33.77,42.0,517.0,233.0,995.0,212.0,2.225
-119.78,36.79,33.0,2260.0,440.0,966.0,413.0,2.9301
-121.29,38.14,34.0,1500.0,337.0,674.0,282.0,2.515
-122.42,37.75,52.0,2112.0,528.0,1227.0,513.0,3.5536
-118.27,33.82,36.0,1593.0,334.0,1427.0,320.0,4.4015
-117.85,34.12,30.0,4367.0,1033.0,2524.0,954.0,3.0448
-119.88,36.85,8.0,2580.0,372.0,1111.0,393.0,7.5
-118.33,33.98,30.0,3112.0,931.0,2739.0,841.0,1.6531
-122.18,37.72,45.0,1498.0,313.0,1003.0,305.0,3.8047
-120.98,37.65,36.0,826.0,167.0,432.0,150.0,2.5
-120.98,39.08,20.0,4570.0,906.0,2125.0,815.0,3.0403
-117.93,33.78,28.0,4380.0,820.0,2187.0,835.0,3.9018
-122.47,37.78,52.0,3021.0,569.0,1479.0,514.0,4.0208
-117.08,33.14,19.0,2629.0,494.0,1444.0,503.0,3.5462
-118.44,35.13,21.0,1899.0,447.0,1133.0,391.0,1.8636
-122.41,37.81,25.0,1178.0,545.0,592.0,441.0,3.6728
-117.94,33.94,30.0,1596.0,307.0,845.0,309.0,4.5096
-117.73,33.57,5.0,11976.0,2495.0,4327.0,2009.0,4.8488
-122.67,38.25,32.0,1333.0,235.0,660.0,206.0,4.0729
-122.27,37.43,33.0,1601.0,223.0,629.0,215.0,15.0001
-117.14,32.71,32.0,719.0,251.0,894.0,208.0,1.8456
-121.26,37.95,39.0,1841.0,428.0,1368.0,390.0,2.1583
-121.28,38.61,22.0,2938.0,619.0,1501.0,561.0,2.7356
-122.74,38.48,12.0,4174.0,670.0,1882.0,647.0,4.551
-118.21,33.89,39.0,1565.0,364.0,1389.0,360.0,2.7443
-122.53,37.92,42.0,1741.0,301.0,723.0,306.0,5.5379
-117.01,32.77,43.0,841.0,192.0,496.0,207.0,3.0179
-117.88,33.74,16.0,1444.0,446.0,2329.0,441.0,3.1691
-117.89,33.74,34.0,1759.0,353.0,2083.0,330.0,3.2292
-117.88,33.64,16.0,3615.0,570.0,1209.0,559.0,8.5574
-121.3,37.96,52.0,1354.0,314.0,679.0,311.0,1.7788
-118.01,33.73,23.0,4095.0,578.0,1766.0,589.0,6.7418
-122.25,38.17,34.0,778.0,137.0,406.0,136.0,4.2955
-117.01,32.79,33.0,4015.0,663.0,1864.0,664.0,4.3152
-119.99,38.94,24.0,1216.0,289.0,421.0,185.0,3.1625
-121.71,39.41,22.0,1814.0,342.0,941.0,323.0,2.1728
-118.23,34.12,32.0,2094.0,491.0,1413.0,479.0,4.5089
-117.67,34.13,10.0,2846.0,362.0,1221.0,355.0,7.7234
-117.15,34.83,30.0,5370.0,1062.0,2778.0,944.0,3.099
-121.82,36.95,16.0,2599.0,430.0,1417.0,445.0,4.6611
-117.84,34.1,17.0,7836.0,1624.0,4419.0,1526.0,3.8465
-122.27,38.0,15.0,1216.0,166.0,572.0,178.0,5.8418
-117.08,32.82,16.0,1787.0,236.0,770.0,228.0,7.1298
-122.47,37.85,19.0,1926.0,593.0,881.0,546.0,2.9145
-118.2,33.97,43.0,825.0,212.0,820.0,184.0,1.8897
-122.03,37.54,16.0,4458.0,856.0,3038.0,870.0,5.0739
-118.33,34.07,52.0,1482.0,171.0,531.0,161.0,15.0001
-117.98,33.74,16.0,4636.0,908.0,2341.0,825.0,4.4261
-117.85,33.78,23.0,3187.0,870.0,1977.0,852.0,3.3939
-118.23,33.93,39.0,2065.0,532.0,2015.0,535.0,0.8478
-122.3,37.89,46.0,1520.0,402.0,815.0,375.0,2.8036
-121.48,38.51,24.0,979.0,201.0,723.0,205.0,2.5926
-119.72,37.38,16.0,2131.0,424.0,989.0,369.0,2.6071
-116.51,33.94,12.0,3369.0,780.0,1315.0,584.0,1.7388
-122.16,38.9,33.0,1221.0,236.0,488.0,199.0,3.7574
-117.81,33.56,24.0,6258.0,1003.0,1730.0,752.0,10.9601
-117.3,33.06,31.0,2128.0,520.0,1049.0,485.0,4.027
-118.1,34.13,47.0,2234.0,276.0,749.0,260.0,15.0001
-118.48,34.22,22.0,3430.0,1214.0,3618.0,1092.0,2.1974
-117.04,32.73,36.0,2084.0,400.0,1097.0,398.0,3.2717
-121.29,37.96,50.0,1669.0,558.0,1340.0,484.0,1.3191
-117.24,32.98,4.0,6423.0,1042.0,2607.0,983.0,7.6348
-119.08,36.2,30.0,1677.0,358.0,1159.0,365.0,2.4554
-121.86,37.4,19.0,4043.0,764.0,2196.0,708.0,6.1504
-118.33,34.09,36.0,561.0,180.0,340.0,127.0,1.4375
-120.65,35.12,19.0,2949.0,662.0,1425.0,548.0,2.9615
-121.42,37.75,33.0,1329.0,266.0,683.0,233.0,4.3687
-119.44,38.53,20.0,1963.0,434.0,682.0,273.0,1.5817
-117.1,32.75,15.0,2422.0,774.0,2120.0,715.0,1.0617
-119.25,36.71,13.0,2813.0,579.0,1385.0,512.0,2.2202
-122.24,37.46,36.0,4686.0,781.0,2254.0,845.0,6.1043
-117.88,33.7,24.0,534.0,88.0,249.0,74.0,5.3254
-117.27,33.92,13.0,8443.0,1744.0,4885.0,1470.0,3.0907
-116.62,32.86,18.0,4115.0,847.0,2032.0,745.0,4.0159
-117.76,33.71,14.0,4321.0,582.0,2025.0,578.0,8.3634
-117.44,33.95,31.0,914.0,177.0,556.0,161.0,3.7344
-121.31,37.96,52.0,1829.0,301.0,694.0,319.0,3.3466
-116.92,32.82,34.0,1765.0,284.0,772.0,282.0,5.0118
-118.26,33.99,36.0,2016.0,505.0,1807.0,464.0,1.6901
-117.61,34.09,23.0,1945.0,362.0,1483.0,383.0,4.4205
-121.93,38.02,13.0,1524.0,286.0,940.0,308.0,5.1337
-117.08,33.01,5.0,5659.0,931.0,2565.0,902.0,6.1949
-118.09,33.83,36.0,2734.0,448.0,1308.0,441.0,5.9265
-118.39,34.02,38.0,2447.0,636.0,1312.0,574.0,3.5909
-116.98,32.86,16.0,7718.0,1423.0,4383.0,1394.0,4.0693
-121.06,37.86,24.0,1713.0,328.0,1258.0,324.0,2.683
-118.25,34.1,42.0,4198.0,956.0,1935.0,878.0,3.7184
-117.04,33.03,16.0,2852.0,435.0,1083.0,448.0,6.3761
-122.31,37.92,38.0,1250.0,236.0,631.0,279.0,3.724
-117.24,33.05,15.0,3029.0,555.0,1559.0,546.0,5.3129
-118.14,34.72,15.0,2181.0,361.0,1057.0,300.0,4.625
-118.3,33.95,27.0,1774.0,444.0,1622.0,402.0,2.2031
-122.64,38.71,20.0,531.0,126.0,231.0,96.0,2.625
-121.22,38.0,35.0,1841.0,300.0,783.0,285.0,2.8167
-119.48,36.54,28.0,2112.0,363.0,1011.0,335.0,4.2222
-118.36,33.88,26.0,1375.0,286.0,829.0,278.0,3.9844
-121.89,36.63,20.0,1834.0,554.0,971.0,514.0,3.0383
-122.52,37.9,16.0,1704.0,402.0,689.0,348.0,4.4239
-121.47,37.58,14.0,1594.0,292.0,887.0,287.0,4.6625
-118.16,34.16,43.0,1276.0,226.0,545.0,209.0,4.1518
-117.08,33.11,31.0,1832.0,444.0,1669.0,463.0,2.2146
-116.94,34.4,20.0,6541.0,1401.0,2631.0,980.0,2.1339
-118.4,33.97,38.0,1089.0,174.0,502.0,180.0,7.5953
-122.02,38.26,8.0,2894.0,602.0,1566.0,572.0,3.6335
-120.25,37.04,21.0,1724.0,317.0,1006.0,290.0,3.2868
-122.09,37.6,36.0,385.0,94.0,295.0,92.0,2.9706
-122.29,38.32,23.0,4312.0,993.0,2317.0,934.0,2.7667
-119.83,36.82,14.0,1087.0,165.0,365.0,176.0,7.2909
-117.77,33.51,29.0,3590.0,772.0,1070.0,603.0,4.4464
-120.74,39.82,9.0,1955.0,398.0,294.0,122.0,3.9583
-118.45,34.27,35.0,1579.0,300.0,1012.0,265.0,5.1296
-117.65,34.1,44.0,1526.0,337.0,831.0,326.0,3.0284
-120.7,35.76,15.0,1914.0,425.0,1130.0,421.0,2.2165
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159
-121.83,37.95,17.0,1133.0,244.0,716.0,235.0,2.875
-119.44,36.59,28.0,1343.0,330.0,1331.0,305.0,1.516
-122.42,37.75,52.0,1609.0,510.0,1155.0,439.0,2.2328
-119.81,36.71,25.0,1026.0,221.0,789.0,183.0,1.5625
-121.62,39.09,21.0,2693.0,481.0,1337.0,435.0,3.8534
-117.34,33.46,14.0,1902.0,338.0,848.0,304.0,5.5395
-119.25,36.36,16.0,3245.0,469.0,1471.0,450.0,5.8673
-122.04,38.25,38.0,1214.0,244.0,632.0,254.0,2.8438
-118.41,34.18,35.0,2785.0,663.0,1631.0,614.0,3.9038
-118.44,34.28,47.0,843.0,194.0,800.0,180.0,3.3687
-122.44,37.8,52.0,1603.0,487.0,727.0,464.0,3.9856
-119.94,38.95,25.0,1789.0,536.0,1134.0,396.0,2.32
-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208
-121.25,38.68,13.0,503.0,70.0,267.0,77.0,6.1943
-121.77,36.71,18.0,6601.0,1395.0,3562.0,1299.0,3.512
-118.06,34.09,36.0,1239.0,238.0,717.0,237.0,3.244
-117.2,34.26,17.0,9419.0,1455.0,1382.0,459.0,6.2233
-120.14,34.6,22.0,2136.0,465.0,1143.0,409.0,2.9479
-118.0,33.94,37.0,903.0,158.0,444.0,158.0,3.75
-122.17,40.11,24.0,1631.0,340.0,1042.0,333.0,1.7708
-121.31,37.44,33.0,69.0,28.0,47.0,14.0,0.536
-118.1,33.89,36.0,769.0,142.0,498.0,137.0,4.7159
-121.19,38.71,11.0,4415.0,723.0,1520.0,627.0,3.2321
-121.98,37.95,16.0,2984.0,406.0,1317.0,397.0,6.7821
-119.77,36.75,39.0,1287.0,332.0,1386.0,306.0,1.5227
-117.24,32.75,41.0,1989.0,514.0,1015.0,489.0,2.79
-116.96,33.74,19.0,3649.0,755.0,1717.0,696.0,2.2115
-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469
-122.48,37.78,52.0,3047.0,641.0,1427.0,620.0,3.4883
-122.36,37.93,17.0,1258.0,254.0,885.0,229.0,3.05
-118.46,34.21,7.0,2081.0,657.0,1456.0,535.0,3.5
-117.33,33.87,14.0,2300.0,335.0,1001.0,311.0,5.1045
-122.37,37.56,21.0,7189.0,874.0,2440.0,846.0,11.6833
-121.65,36.7,29.0,4964.0,1056.0,2773.0,1036.0,3.0827
-118.25,34.12,21.0,739.0,265.0,861.0,246.0,2.4856
-118.33,33.72,25.0,6191.0,1081.0,2297.0,1023.0,6.4246
-117.06,33.14,27.0,3819.0,674.0,2447.0,717.0,3.8185
-117.2,33.83,14.0,1265.0,230.0,621.0,173.0,3.6618
-118.36,33.83,35.0,1378.0,247.0,645.0,217.0,5.9143
-122.67,38.43,17.0,1804.0,304.0,750.0,298.0,4.5588
-117.96,33.78,33.0,1520.0,239.0,658.0,242.0,4.875
-122.11,37.66,36.0,1755.0,316.0,913.0,299.0,4.1302
-117.68,34.08,21.0,5662.0,1185.0,3067.0,1055.0,3.3482
-121.95,36.61,31.0,1736.0,250.0,497.0,170.0,6.3835
-118.59,34.15,29.0,2023.0,330.0,747.0,304.0,6.7694
-123.8,39.46,35.0,1718.0,345.0,698.0,299.0,2.9243
-118.15,33.91,25.0,2053.0,578.0,1721.0,507.0,2.3456
-118.25,33.97,32.0,879.0,257.0,1057.0,230.0,1.6776
-121.75,37.71,11.0,12070.0,2220.0,5826.0,2125.0,4.8624
-117.62,34.08,22.0,2626.0,631.0,1678.0,557.0,3.125
-118.36,33.95,42.0,2532.0,627.0,2038.0,591.0,2.875
-118.02,33.76,25.0,1759.0,404.0,1404.0,385.0,3.6289
-118.49,34.18,31.0,3073.0,674.0,1486.0,684.0,4.8984
-118.82,34.15,9.0,655.0,110.0,222.0,109.0,7.8528
-123.0,38.51,33.0,1565.0,390.0,759.0,311.0,2.6726
-118.28,34.06,52.0,1261.0,616.0,2309.0,581.0,1.6184
-121.83,37.36,29.0,4045.0,885.0,3036.0,845.0,3.1982
-117.9,33.63,26.0,4486.0,554.0,1598.0,549.0,10.1454
-118.19,33.78,35.0,1511.0,593.0,914.0,539.0,0.9318
-117.66,33.48,22.0,809.0,180.0,334.0,157.0,2.3846
-122.62,38.54,24.0,2409.0,464.0,1006.0,403.0,4.5167
-122.62,38.25,33.0,1453.0,250.0,677.0,237.0,4.0962
-117.85,33.89,22.0,4020.0,655.0,1486.0,635.0,5.9639
-118.28,34.02,52.0,281.0,103.0,470.0,96.0,1.9375
-118.4,34.06,47.0,3652.0,967.0,1438.0,887.0,3.6964
-119.87,36.81,6.0,1891.0,341.0,969.0,330.0,4.6726
-121.49,38.58,52.0,569.0,405.0,509.0,367.0,0.9196
-121.16,38.67,21.0,6198.0,1223.0,2827.0,1179.0,3.7796
-121.87,37.41,17.0,3719.0,588.0,2089.0,561.0,6.7867
-118.2,34.08,41.0,1807.0,429.0,1699.0,424.0,2.2222
-117.21,33.16,13.0,2937.0,698.0,1246.0,579.0,2.6487
-117.29,34.57,22.0,1054.0,239.0,428.0,239.0,1.2548
-121.99,37.54,28.0,3046.0,507.0,1772.0,516.0,5.3283
-119.02,35.44,29.0,3415.0,631.0,1527.0,597.0,4.0125
-124.01,40.89,28.0,1470.0,336.0,811.0,314.0,2.4559
-122.84,38.4,15.0,3080.0,617.0,1446.0,599.0,3.6696
-118.52,34.01,25.0,2757.0,738.0,1014.0,633.0,3.1433
-117.99,33.69,12.0,2480.0,858.0,1441.0,788.0,1.6705
-119.73,36.83,8.0,3602.0,547.0,1959.0,580.0,5.3478
-121.81,39.7,21.0,5051.0,1054.0,2948.0,980.0,1.5863
-122.83,38.98,17.0,1383.0,347.0,719.0,296.0,1.6164
-122.44,37.71,31.0,2370.0,441.0,1524.0,470.0,5.0201
-118.43,34.22,34.0,1588.0,360.0,1080.0,340.0,3.66
-120.44,34.66,22.0,3231.0,549.0,1739.0,581.0,4.5417
-121.93,37.29,36.0,2241.0,437.0,989.0,442.0,3.9625
-118.04,34.08,35.0,1148.0,258.0,975.0,253.0,4.037
-120.87,39.15,17.0,1819.0,389.0,736.0,283.0,2.8603
-119.69,36.25,35.0,2011.0,349.0,970.0,300.0,2.395
-122.46,37.75,52.0,1590.0,236.0,622.0,232.0,5.8151
-121.84,37.99,13.0,4545.0,952.0,2188.0,901.0,3.3625
-121.29,38.02,12.0,2006.0,426.0,1849.0,396.0,2.5437
-118.47,34.15,43.0,804.0,117.0,267.0,110.0,8.2269
-122.0,38.35,38.0,1918.0,364.0,745.0,348.0,2.5707
-121.87,38.02,31.0,3644.0,746.0,2229.0,678.0,3.1389
-118.29,33.83,24.0,4092.0,893.0,2819.0,893.0,4.1378
-116.5,33.69,20.0,4810.0,1074.0,1304.0,740.0,2.25
-121.5,38.55,49.0,4094.0,634.0,1363.0,659.0,5.2362
-122.42,37.74,52.0,2713.0,624.0,1370.0,594.0,4.6547
-121.79,36.68,22.0,6912.0,1513.0,3794.0,1455.0,3.0608
-118.31,33.96,47.0,1586.0,322.0,1077.0,339.0,4.4861
-124.09,40.88,31.0,1982.0,495.0,1052.0,467.0,1.5326
-117.87,33.76,37.0,4943.0,851.0,2164.0,788.0,4.1071
-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625
